0,0,0,0
0.0206094,7,0,0
0.0410728,7,28,-29
0.06149,7,104,-92
0.0818909,7,218,-197
0.102297,7,361,-334
0.122716,7,527,-497
0.143123,7,712,-679
0.163525,7,911,-878
0.183922,7,1120,-1091
0.20432,7,1340,-1313
0.224737,7,1567,-1543
0.245159,7,1798,-1778
0.265562,7,2037,-2015
0.285959,7,2281,-2255
0.306361,7,2528,-2503
0.326786,7,2777,-2752
0.347185,7,3031,-3004
0.367588,7,3287,-3262
0.387989,7,3545,-3517
0.408408,7,3806,-3775
0.428806,7,4069,-4036
0.449165,7,4332,-4295
0.469567,7,4595,-4560
0.489966,7,4859,-4827
0.510364,7,5126,-5089
0.530762,7,5394,-5356
0.551158,7,5663,-5620
0.571566,7,5931,-5884
0.591965,7,6198,-6154
0.612382,7,6466,-6421
0.632799,7,6735,-6689
0.653246,7,7004,-6956
0.673648,7,7274,-7220
0.694051,7,7544,-7489
0.714455,7,7815,-7760
0.73487,7,8084,-8029
0.755275,7,8353,-8299
0.775687,7,8623,-8563
0.796084,7,8894,-8830
0.816484,7,9166,-9101
0.836891,7,9437,-9369
0.857296,7,9708,-9640
0.877701,7,9977,-9907
0.898099,7,10246,-10174
0.918495,7,10517,-10442
0.938894,7,10787,-10708
0.959303,7,11059,-10977
0.979706,7,11329,-11248
1.00011,7,11600,-11518
1.02053,7,11868,-11786
1.04093,7,12138,-12050
1.06134,7,12409,-12316
1.08173,7,12679,-12588
1.10213,7,12950,-12858
1.12253,7,13219,-13126
1.14293,7,13488,-13392
1.16333,7,13758,-13658
1.18373,7,14028,-13926
1.20412,7,14298,-14192
1.22452,7,14569,-14458
1.24492,7,14839,-14730
1.26533,7,15109,-14997
1.28573,7,15379,-15263
1.30613,7,15649,-15530
1.32654,7,15920,-15796
1.34694,7,16188,-16066
1.36734,7,16457,-16337
1.38774,7,16727,-16604
1.40813,7,16997,-16869
1.42853,7,17268,-17134
1.44893,7,17538,-17403
1.46933,7,17809,-17673
1.48973,7,18079,-17942
1.51013,7,18348,-18209
1.53052,7,18617,-18474
1.55092,7,18888,-18741
1.57132,7,19159,-19010
1.59172,7,19430,-19276
1.61213,7,19700,-19545
1.63253,7,19969,-19816
1.65293,7,20239,-20082
1.67334,7,20509,-20350
1.69375,7,20778,-20615
1.71414,7,21047,-20883
1.73454,7,21316,-21154
1.75493,7,21586,-21420
1.77533,7,21856,-21688
1.79573,7,22128,-21953
1.81613,7,22398,-22220
1.83653,7,22667,-22491
1.85694,7,22938,-22761
1.87734,7,23208,-23031
1.89774,7,23478,-23295
1.91814,7,23748,-23559
1.93853,7,24019,-23827
1.95914,7,24292,-24100
1.97954,7,24562,-24369
1.99994,7,24830,-24637
2.02034,7,25099,-24900
2.04075,7,25369,-25168
2.06116,0,25640,-25436
2.08156,0,25906,-25694
2.10197,0,26162,-25948
2.12236,0,26412,-26189
2.14276,0,26653,-26413
2.16316,0,26881,-26627
2.18356,0,27099,-26835
2.20395,0,27311,-27028
2.22436,0,27512,-27213
2.24476,0,27704,-27392
2.26517,0,27890,-27559
2.28556,0,28066,-27712
2.30596,0,28234,-27859
2.32638,0,28396,-27998
2.34677,0,28549,-28131
2.36719,0,28695,-28254
2.38758,0,28834,-28365
2.40798,0,28966,-28468
2.42838,0,29090,-28566
2.44878,0,29209,-28660
2.46916,0,29320,-28748
2.48956,0,29422,-28830
2.50996,0,29521,-28904
2.53035,0,29612,-28967
2.55075,0,29696,-29022
2.57115,0,29774,-29067
2.59155,0,29847,-29105
2.61196,0,29915,-29137
2.63237,0,29976,-29166
2.65277,0,30033,-29191
2.67317,0,30086,-29212
2.69357,0,30132,-29230
2.71397,0,30174,-29243
2.73437,0,30212,-29252
2.75476,0,30245,-29258
2.77516,0,30274,-29255
2.79556,0,30298,-29257
2.81596,0,30319,-29256
2.83636,0,30335,-29256
2.85676,0,30346,-29256
2.87716,0,30354,-29256
2.89756,0,30352,-29256
2.91796,0,30352,-29256
2.93837,0,30352,-29256
2.95876,0,30352,-29256
2.97916,0,30352,-29256
2.99959,0,30352,-29256
3.02,0,30352,-29256
3.04041,0,30352,-29256
3.06081,0,30352,-29256
3.08124,0,30352,-29256
3.10164,0,30352,-29256
3.12204,0,30352,-29256
3.14244,0,30352,-29256
3.16284,0,30352,-29256
3.18328,0,30352,-29256
3.20368,0,30352,-29256
3.22408,0,30352,-29256
3.24448,0,30352,-29256
3.26489,0,30352,-29256
3.28529,0,30352,-29256
3.30568,0,30352,-29256
3.32609,0,30352,-29256
3.34649,0,30352,-29256
3.36692,0,30352,-29256
3.38731,0,30352,-29256
3.40771,0,30352,-29256
3.4281,0,30352,-29256
3.4485,0,30352,-29256
3.46891,0,30352,-29256
3.48931,0,30352,-29256
3.5097,0,30352,-29256
3.5301,0,30352,-29256
3.5505,0,30352,-29256
3.5709,0,30352,-29256
3.5913,0,30352,-29256
3.6117,0,30352,-29256
