0,0,0,0
0.00291575,7,0,0
0.00537522,7,0,0
0.00777953,7,0,0
0.0101844,7,5,-3
0.0125849,7,8,-5
0.0150009,7,12,-9
0.0178041,7,16,-14
0.0202267,7,21,-20
0.0226548,7,26,-26
0.0250542,7,32,-31
0.027496,7,39,-37
0.0303404,7,48,-43
0.0327779,7,56,-50
0.035178,7,65,-57
0.0375754,7,75,-65
0.0399708,7,84,-74
0.0423669,7,94,-84
0.0447655,7,105,-94
0.0471588,7,117,-104
0.0495565,7,129,-115
0.0519817,7,141,-126
0.05438,7,153,-138
0.0567799,7,167,-151
0.0591742,7,180,-164
0.0615679,7,194,-178
0.0639648,7,209,-192
0.0663606,7,224,-206
0.0687593,7,239,-221
0.0711554,7,255,-236
0.0735512,7,271,-251
0.0759483,7,287,-268
0.0783471,7,303,-285
0.0807513,7,320,-301
0.083146,7,337,-318
0.0855419,7,355,-335
0.0879349,7,373,-353
0.0903302,7,391,-371
0.0927418,7,410,-389
0.095144,7,428,-407
0.0975564,7,447,-427
0.0999565,7,466,-446
0.102359,7,485,-465
0.104759,7,505,-485
0.107156,7,524,-505
0.109556,7,545,-525
0.11195,7,565,-545
0.114349,7,586,-566
0.116749,7,607,-587
0.119152,7,628,-609
0.121567,7,649,-630
0.123968,7,671,-651
0.126365,7,693,-673
0.128765,7,715,-695
0.131169,7,738,-717
0.133564,7,760,-740
0.13596,7,782,-762
0.138353,7,805,-785
0.14075,7,828,-808
0.143145,7,851,-831
0.145539,7,874,-855
0.147936,7,898,-878
0.150334,7,921,-903
0.152744,7,945,-927
0.155141,7,969,-951
0.157537,7,993,-975
0.159933,7,1017,-1000
0.162329,7,1042,-1025
0.164742,7,1066,-1050
0.167136,7,1091,-1075
0.169531,7,1116,-1099
0.171928,7,1141,-1125
0.174335,7,1166,-1150
0.176744,7,1191,-1176
0.179148,7,1217,-1202
0.181543,7,1242,-1227
0.183939,7,1268,-1253
0.186336,7,1293,-1279
0.188742,7,1319,-1305
0.191135,7,1344,-1331
0.193531,7,1370,-1357
0.19593,7,1396,-1383
0.198332,7,1422,-1410
0.200751,7,1448,-1436
0.203149,7,1474,-1463
0.205545,7,1501,-1489
0.207942,7,1527,-1516
0.210338,7,1554,-1543
0.212741,7,1580,-1571
0.215136,7,1608,-1598
0.217531,7,1634,-1626
0.219931,7,1662,-1654
0.222336,7,1689,-1682
0.22475,7,1716,-1709
0.22715,7,1743,-1737
0.229546,7,1770,-1765
0.231944,7,1798,-1792
0.234341,7,1825,-1820
0.236744,7,1852,-1847
0.239137,7,1880,-1875
0.241533,7,1907,-1903
0.243934,7,1935,-1931
0.246329,7,1963,-1959
0.248747,7,1991,-1987
0.251142,7,2018,-2015
0.253536,7,2046,-2043
0.25594,7,2073,-2071
0.258336,7,2101,-2099
0.260752,7,2129,-2127
0.263148,7,2157,-2155
0.265543,7,2185,-2183
0.26794,7,2213,-2211
0.270336,7,2241,-2240
0.272742,7,2269,-2269
0.275136,7,2297,-2297
0.277532,7,2326,-2326
0.279929,7,2354,-2355
0.282324,7,2383,-2384
0.284743,7,2411,-2413
0.28714,7,2440,-2442
0.289537,7,2469,-2470
0.291931,7,2497,-2499
0.294328,7,2526,-2528
0.296747,7,2555,-2557
0.299145,7,2584,-2585
0.301542,7,2613,-2614
0.303935,7,2642,-2643
0.306331,7,2671,-2671
0.308742,7,2700,-2700
0.311137,7,2729,-2729
0.313534,7,2758,-2758
0.315931,7,2787,-2786
0.318326,7,2816,-2815
0.320741,7,2845,-2844
0.323133,7,2874,-2873
0.325529,7,2904,-2902
0.327925,7,2933,-2931
0.330318,7,2962,-2961
0.332754,7,2992,-2991
0.335165,7,3021,-3020
0.337566,7,3051,-3050
0.339965,7,3080,-3080
0.342359,7,3109,-3110
0.344757,7,3139,-3139
0.347152,7,3169,-3170
0.349547,7,3198,-3200
0.351944,7,3228,-3230
0.354339,7,3258,-3261
0.356744,7,3288,-3291
0.35914,7,3318,-3321
