0,0,0,0
0.00262486,7,0,0
0.00508832,7,0,0
0.00749018,7,3,-2
0.00989407,7,5,-4
0.0123084,7,9,-7
0.0147029,7,17,-13
0.0170977,7,22,-20
0.0195389,7,27,-24
0.0219408,7,32,-28
0.024344,7,38,-34
0.0267501,7,45,-40
0.029175,7,52,-48
0.031571,7,61,-55
0.0339672,7,70,-64
0.0363659,7,79,-73
0.0387582,7,89,-82
0.0411916,7,99,-92
0.0435922,7,110,-102
0.045987,7,121,-113
0.0483884,7,133,-125
0.0507823,7,145,-137
0.0531761,7,158,-150
0.0555711,7,171,-164
0.0579668,7,184,-177
0.0603638,7,197,-191
0.0627668,7,211,-205
0.0651606,7,226,-220
0.0675548,7,241,-235
0.0699499,7,256,-250
0.0723678,7,272,-266
0.0747985,7,289,-283
0.0772085,7,305,-300
0.0796133,7,322,-316
0.0820863,7,339,-334
0.0844999,7,356,-350
0.0868948,7,373,-368
0.0892904,7,391,-386
0.0916839,7,409,-405
0.0940598,7,428,-423
0.0964638,7,447,-442
0.0988681,7,466,-461
0.101268,7,485,-481
0.103661,7,503,-500
0.106091,7,523,-520
0.108491,7,542,-540
0.110886,7,562,-560
0.113282,7,582,-580
0.115677,7,602,-601
0.118061,7,623,-622
0.120634,7,645,-645
0.123044,7,667,-666
0.125446,7,688,-687
0.127844,7,710,-709
0.130241,7,731,-731
0.132642,7,753,-754
0.135037,7,775,-776
0.137434,7,797,-799
0.139827,7,819,-822
0.142222,7,842,-845
0.144616,7,864,-868
0.147008,7,887,-891
0.149403,7,910,-915
0.151798,7,933,-938
0.154196,7,956,-962
0.156591,7,979,-986
0.158986,7,1002,-1010
0.161379,7,1026,-1034
0.163772,7,1050,-1059
0.166173,7,1074,-1083
0.168565,7,1098,-1108
0.170969,7,1122,-1133
0.173374,7,1147,-1158
0.175814,7,1171,-1183
0.178221,7,1196,-1208
0.180623,7,1221,-1233
0.18302,7,1246,-1258
0.185415,7,1270,-1282
0.187808,7,1296,-1308
0.190204,7,1321,-1333
0.192597,7,1346,-1358
0.195005,7,1372,-1384
0.197408,7,1397,-1410
0.199806,7,1423,-1435
0.202205,7,1448,-1462
0.204599,7,1474,-1488
0.206992,7,1500,-1514
0.209389,7,1525,-1540
0.211782,7,1551,-1566
0.21418,7,1577,-1592
0.216576,7,1603,-1618
0.218967,7,1630,-1644
0.221363,7,1656,-1670
0.223761,7,1682,-1697
0.226154,7,1708,-1723
0.22855,7,1735,-1750
0.23095,7,1762,-1777
0.233354,7,1788,-1803
