0,0,0,0
0.0206104,0.0466667,0,0
0.041078,0.0933333,0,0
0.0614899,0.14,0,0
0.081913,0.186667,0,0
0.102332,0.233333,0,0
0.122759,0.28,0,0
0.143166,0.326667,0,0
0.163564,0.373333,0,0
0.183966,0.42,0,0
0.204378,0.466667,0,0
0.224781,0.513333,0,0
0.245181,0.56,0,0
0.265581,0.606667,0,0
0.285981,0.653333,0,0
0.306381,0.7,0,0
0.326784,0.746667,0,0
0.347183,0.793333,0,0
0.367585,0.84,0,0
0.387992,0.886667,0,0
0.408399,0.933333,1,0
0.4288,0.98,1,0
0.449199,1.02667,1,-1
0.469605,1.07333,1,-1
0.490021,1.12,1,-1
0.510429,1.16667,1,-1
0.530827,1.21333,1,-1
0.551226,1.26,1,-1
0.571631,1.30667,1,-1
0.592032,1.35333,1,-1
0.612428,1.4,1,-1
0.632837,1.44667,1,-1
0.653236,1.49333,1,-1
0.673638,1.54,1,-1
0.694061,1.58667,1,-1
0.714461,1.63333,1,-1
0.73488,1.68,1,-1
0.75528,1.72667,1,-2
0.775681,1.77333,2,-2
0.796084,1.82,2,-2
0.816484,1.86667,2,-2
0.836882,1.91333,4,-8
0.85728,1.96,21,-26
0.87768,2.00667,46,-54
0.898089,2.05333,81,-93
0.918485,2.1,127,-142
0.938884,2.14667,179,-201
0.959281,2.19333,240,-268
0.979681,2.24,308,-340
1.00008,2.28667,381,-420
1.02049,2.33333,461,-504
1.04091,2.38,547,-591
1.06132,2.42667,637,-680
1.08172,2.47333,733,-772
1.10213,2.52,833,-872
1.12253,2.56667,937,-978
1.14294,2.61333,1045,-1090
1.16335,2.66,1157,-1206
1.18375,2.70667,1273,-1326
1.20416,2.75333,1395,-1446
1.22456,2.8,1519,-1574
1.24496,2.84667,1648,-1705
1.26536,2.89333,1781,-1843
1.28576,2.94,1918,-1983
1.3062,2.98667,2059,-2122
1.3266,3.03333,2205,-2265
1.347,3.08,2353,-2411
1.3674,3.12667,2504,-2562
1.3878,3.17333,2658,-2714
1.40822,3.22,2814,-2867
1.42862,3.26667,2974,-3026
1.44902,3.31333,3136,-3192
1.46942,3.36,3300,-3357
1.48982,3.40667,3467,-3524
1.51023,3.45333,3637,-3693
1.53063,3.5,3810,-3866
1.55105,3.54667,3985,-4040
1.57146,3.59333,4163,-4216
1.59186,3.64,4344,-4393
1.61226,3.68667,4526,-4576
1.63267,3.73333,4711,-4761
1.65307,3.78,4898,-4946
1.67347,3.82667,5088,-5134
1.6939,3.87333,5278,-5326
1.7143,3.92,5471,-5519
1.73472,3.96667,5665,-5712
1.75512,4.01333,5862,-5908
1.77552,4.06,6060,-6109
1.79592,4.10667,6260,-6310
1.81632,4.15333,6463,-6512
1.83672,4.2,6670,-6720
1.85712,4.24667,6876,-6929
1.87753,4.29333,7083,-7134
1.89795,4.34,7293,-7343
1.91835,4.38667,7505,-7553
1.93875,4.43333,7715,-7763
1.95914,4.48,7927,-7974
1.97955,4.52667,8141,-8193
1.99996,4.57333,8357,-8413
2.02036,4.62,8573,-8628
2.04076,4.66667,8790,-8848
2.06117,4.71333,9007,-9065
2.08157,4.76,9226,-9280
2.10197,4.80667,9446,-9500
2.12237,4.85333,9667,-9726
2.14277,4.9,9890,-9948
2.16317,4.94667,10113,-10171
2.18357,4.99333,10337,-10393
2.204,5.04,10561,-10614
2.22439,5.08667,10786,-10837
2.24479,5.13333,11011,-11063
2.26519,5.18,11236,-11287
